cutoff_date,commodity_no,commodity_name,total_amount_1d,total_qty_1d
2023-06-06,WB2200016184,【冷凍店取－鮮肉王國】美國安格斯雪花牛排【２００ｇ±１０％／包】,3698,84
2023-05-19,WB2200012819,【錢都】錢都麻辣燙【５００Ｇ】,0,0
2023-05-18,WB2300068675,【蘭蔻】超極光活粹晶露【10mlx3 (公司貨)】,8979,159
2023-05-20,WB2200014614,【ＳＡＮＧＡＲＩＡ】彈珠汽水【５００ｍｌ／瓶】,18580,1003
2023-05-21,WB2300063843,【美式賣場】酥炸魷魚條【２００Ｇ】,8699,34
2023-05-31,WB2200017017,【ＡＲＴＩＳＡＮ】奧堤森１２吋順逆風扇(ＬＦ１２０１),7104,7
2023-05-18,WB2200005179,【好好吃大餛飩】鮮肉大餛飩【276g±25g/盒(共12顆)】,230,5
2023-05-22,WB2300067855,【美式賣場】３Ｍ雙線牙線棒組合包【845gx1】,2990,10
2023-05-18,WB2300067953,【資生堂】百優精純乳霜【50mlx1（公司貨）】,9910,4
2023-05-30,WB2300067302,【大瑪】燒烤豆皮香片（全素）【１３２ｇ（２２ｇ＊６入／袋）】,1986,58
2023-05-27,WB2300065733,【永豐餘生技】古早味花生糯米腸【２２０ｇ／２條】,7199,73
2023-05-17,WB2300068815,【ＳＫＩＩ】青春露【30mlx1】,103899,137
2023-06-30,WB2300000574,【大成食品】三星蔥雞肉鬆【１６０ｇ／罐】,2866,104
2023-05-24,WB2300065618,【永豐餘生技】野菜高湯包【４ｇ＊８入】,4123,153
2023-06-19,WB2200015469,【雪花秀】潤燥養膚光萃７件大禮盒(精華６０ｍｌｘ１＋３０ｍｌｘ１＋水１２５ｍｌｘ１＋３０ｍｌｘ１＋乳１２５ｍｌｘ１＋３０ｍｌｘ１＋霜１５ｍｌｘ１（國際航空版））),0,0
2023-05-30,WB2200009737,【有餘鮮物】珍珠龍膽腹排【２００公克±１０％】,0,0
2023-05-13,WB2200013315,【雙月食品社】雙月愛恨蔥蔥麵【２２０公克】,10541,234
2023-06-17,WB2200005287,【王品嚴選】阿根廷野生鮮凍魷魚(未剖開130-170g/隻，2隻/包),4960,39
2023-05-18,WB2200017761,【冷凍店取－山吐司】山吐司全家經典包(５３５ｇ／五入裝／包),3615,46
2023-05-20,WB2200012641,【美式賣場】科克蘭三層抽取衛生紙(１２０張ｘ２４入),18189,92
2023-05-31,WB2200010594,【黑松】箱購黑松純水(５８０ｍｌ＊２４入／箱),13296,220
2023-05-23,WB2200019756,【冷凍店取－勝崎生鮮】美國帶骨台塑牛小排(７５０公克／包),4050,13
2023-05-20,WB2300069714,【適樂膚】水楊酸煥膚淨嫩潔膚露【20mlx3（公司貨）】,35468,518
2023-05-22,WB2200014144,【桂冠】Ohiyo桂冠醬燒小肉包(３０ｇ＊１２入／包),3070,163
2023-05-21,WB2100005294,【東森農場】料理之王-精燉豚肉【220g(固形量95g)/盒】,5408,299
2023-05-17,WB2200004540,【燚條柴】巴伐利亞豬肉香腸【70±10g/條】,0,0
2023-05-26,WB2200016883,【冷凍店取－義美】貓熊雪糕５支入／盒(６０ｇ＊５支／盒),18515,180
2023-05-28,WB2300061730,【Apple】蘋果14手機128GB(紫色),0,0
2023-05-27,WB2200019188,【神虎】雙虎拉麵【５２５／包】,0,0
2023-05-20,WB2300068608,【大成食品】大成經典雞塊（重組）－原味【600g】,6636,197
2023-05-12,WB2300061523,【歐舒丹】紓壓枕巾香氛噴霧－國際航空版(１００ｍｌ),5346,19
2023-05-16,WB2200003031,【Ｐｉｃａｒｄ】酥炸魷魚圈【２００ｇｘ１】,5671,104
2023-05-31,WB2300061339,【【即期良品】石二鍋】石二鍋經典爆香石頭鍋【６４０ｇ／盒】,0,0
2023-05-24,WB2300067862,【百慕達】白色蒸氣烤麵包機【1個x1】,0,0
2023-05-15,WB2300000477,【ＢＵＲＢＥＲＲＹ】粉紅風格女性淡香水３０ｍｌ(國際航空版),0,0
2023-05-29,WB2300066577,【冷藏店取-minimore】醇生巧克力蛋糕(２９５ｇ／盒),0,0
2023-05-19,WB2200002943,【Ｐｉｃａｒｄ】檸檬起司蛋糕（單片）【８５ｇｘ１】,14618,361
2023-05-30,WB2300069796,【泰德果物】（宅配）屏東愛文芒果９入(3000g±10%/9顆/盒),2560,11
2023-05-16,WB2200007019,【大成食品】台灣豬極厚排骨【２５０ｇ／包】,0,0
2023-05-20,WB2200011394,【韓味不二】海苔酥（原味）【４５ｇ／包】,3978,176
2023-05-21,WB2300068676,【資生堂】紅妍超導循環肌活露【10mlx5 (公司貨)】,0,0
2023-05-17,WB2300067329,【冷凍店取－金榮】冷凍貓山王榴槤果肉【４００ｇ／盒】,6433,26
2023-06-10,WB2300070950,【冷凍店取—哈根達斯】日式午茶特賞迷你杯六入組【70mlx6】,2029,6
2023-05-14,WB2200005992,【憋氣檸檬】憋氣冰角－原味檸檬【２８ｇ＊１０顆】,2475,239
2023-05-20,WB2200004133,【生活】冰奶茶法式香草奶茶【590ml*24入/箱】,0,0
2023-05-24,WB2200002684,【長榮空廚】機上限定航空奶油餐包【４３ｇ／１０顆／包】,14035,316
2023-05-22,WB2300068828,【雅詩蘭黛】清新淨妍潔顏露（公司貨）【30mlx3】,0,0
2023-05-25,WB2200013314,【雙月食品社】雙月愛恨椒芝麵【２１８公克】,7826,729
2023-06-07,WB2200003045,【Ｐｉｃａｒｄ】草莓西瓜雪酪冰棒【２７５ｇｘ１】,15194,683
2023-05-27,WB2200014359,【雅詩蘭黛】微分子肌底原生露【３０ＭＬＸ３入】,4058,41
2023-05-15,WB2300067952,【蘭蔻】超未來肌因賦活露【100mlx1（國際航空版）】,10487,3
2023-05-13,WB2300067956,【品木宣言】光潤機能水（靈芝水２﹒０）【200mlx2（國際航空版）】,2744,7
2023-06-02,WB2200004789,【上野物產】古早味鐵路去骨里肌豬排(75g±10%/片),4437,656
2023-05-14,WB2300068551,【ＭＩＭＩＡＮ瞇瞇眼】８吋　厚．經典生乳波士頓派【460gx1】,0,0
2023-05-18,WB2200019110,【全家Ｘ長榮空廚】竹笙蛤蜊雞湯【２０７５ｇ／盒（固形物：１０５０ｇ）】,0,0
2023-05-22,WB2300064962,【冷凍店取－歐酷】玉米冰淇淋－芋頭口味【８５ｇ＊１０入／袋】,10112,138
2023-05-22,WB2300067958,【契爾氏】金盞花植物精華化妝水【500mlx2（國際航空版）】,0,0
2023-05-17,WB2200013957,【手信霧隱城】布朗尼蛋糕酥條【１５０ｇ／包】,3287,424
2023-05-12,WB2200019108,【全家Ｘ長榮空廚】花開富貴紅燒獅子頭【６１０ｇ／盒（固形物：４６５ｇ）】,0,0
2023-06-06,WB2300061756,【Apple】蘋果14ProMax128GB(銀色),0,0
2023-05-19,WB2200019189,【神虎】紅虎拉麵【５２０／包】,1464,14
2023-05-19,WB2200005399,【快樂大廚】金門高梁紅燒牛肉爐(1000g/包),6149,100
2023-05-20,WB2300063858,【冷凍店取－巧之味】巧之味－韭菜水餃【６００公克】,14414,292
2023-05-21,WB2300064964,【冷凍店取－歐酷】玉米冰淇淋－巧克力口味【８５ｇ＊１０入／袋】,3443,62
2023-05-31,WB2300069766,【ＰＯＰＯＬＡ】職人手作鹽之花（原味）【每包45±5公克】,0,0
2023-05-18,WB2200006727,【陳耀訓麵包埠】厚燒乳酪奶酥【３６０ｇ／３片／盒】,0,0
2023-05-23,WB2200003051,【Ｐｉｃａｒｄ】櫻桃番茄義大利馬鈴薯麵疙瘩【９００ｇｘ１】,15100,1263
2023-05-19,WB2200018374,【健司】健司X辻利抹茶芝麻燒麻糬湯圓８入【１６０ｇ】,12950,487
2023-05-31,WB2200019857,【Ｌｅｔ　ｓ　Ｃａｆe】金兔好韻茶咖禮盒(１０８１ｇ／盒),0,0
2023-05-27,WB2300067860,【百慕達】黑色蒸氣烤麵包機【1個x1】,0,0
2023-05-18,WB2200005484,【披薩市】野菇燻雞口味（葷）(95g±4.5%),3071,425
2023-07-01,WB2200007618,【勝崎生鮮】美國１８５５黑安格斯熟成霜降(牛排１５０±１０％公克),5368,51
2023-05-24,WB2300069713,【適樂膚】長效清爽保濕乳【20mlx3（公司貨）】,1979,51
2023-06-19,WB2300071760,【悠遊卡】卡娜赫拉搖吧星星造型悠遊卡(1張x1),651,5
2023-05-30,WB2200019878,【ＦＭＣ】洛神酸梅湯【５２０ｍｌ＊２４】,16279,203
2023-05-13,WB2200017225,【冷凍店取－河小田】日式手做和牛漢堡排(１００ｇ±１０％／片),3774,116
2023-06-18,WB2200004736,【神農良食】上班這檔事推薦神農獎毛豆薄鹽(400G/包),7685,356
2023-05-18,WB2300064492,【井村屋】紅豆泥抹醬【１３０ｇ／條】,14114,482
2023-05-20,WB2200014357,【雅詩蘭黛】特潤超導全方位修護露(７ＭＬＸ４入),0,0
2023-06-01,WB2200009847,【黛絲蒂】沙茶豬里肌【２８０ｇ／包】,303,21
2023-05-23,WB2300060456,【資生堂】安耐曬金鑽高效防曬露Ｎ４Ｘ版(ＳＰＦ５０＋ＰＡ＋＋＋＋（６０ｍｌ）Ｘ２),0,0
2023-05-21,WB2200007241,【大成食品】經典原味雞胸肉【９０ｇ／包】,0,0
2023-05-22,WB2200014194,【貝納頌】黑咖啡【２１０ｍｌ＊２４入／箱】,0,0
2023-05-21,WB2200004770,【蔥阿伯】餃實在鮮肉燒餃子(25g*30粒/包),1707,82
2023-05-17,WB2200016881,【冷凍店取－義美】牛奶冰淇淋餅乾（家庭號）(７５ｇ＊４入／盒),5120,183
2023-05-26,WB2200017598,【唯潔雅】抽取式衛生紙(１００抽／６包／１２袋／箱),11849,57
2023-05-29,WB2200019712,【冷凍店取－優鱻】蒜蓉小龍蝦【７５０ｇ／盒（固形物５００ｇ）】,3677,34
2023-05-27,WB2300069767,【ＰＯＰＯＬＡ】職人手作鹽之花（法芙娜）【55gx1】,0,0
2023-05-20,WB2300069716,【適樂膚】溫和洗卸泡沫潔膚乳【15mlx3（公司貨）】,26353,566
2023-05-12,WB2300062548,【１１：４５】韓式牛蒡豆皮飯捲【２２０Ｇ】,0,0
2023-05-16,WB2200005482,【披薩市】義大利海鮮口味（葷）(90g±4.5%),5205,407
2023-05-31,WB2300070788,【小青農場】（宅配）尖石鄉五月水蜜桃(10粒(含箱重)/1500g),3498,15
2023-05-25,WB2200007242,【豪鮮】美國安格斯ＰＲＩＭＥ(頂級霜降沙朗骰子１００Ｇ＋－１０％／包),5356,113
2023-05-16,WB2200004107,【泰山】環保水【600ml*24入/箱】,47493,734
2023-05-30,WB2200012272,【蘭揚】Ｑ啵芒芒楊枝甘露(２００ｇ),3559,202
2023-05-19,WB2200004759,【蔥阿伯】波霸蔥肉餡餅(75g*10顆/包),2921,70
2023-05-30,WB2300070251,【雅詩蘭黛】月夜桂香淡香精【2mlx1】,0,0
2023-05-16,WB2200011955,【ＭａｇＭａｇ】泰國頭等艙梅子(１８６公克),10982,421
2023-05-20,WB2300067664,【ＣＯＡＣＨ】經典馬車ＬＯＧＯ防刮皮革證件夾【深咖x1】,0,0
2023-05-22,WB2200015950,【麥香】麥香奶茶【３４０ｍｌ＊２４入】,2214,23
2023-05-17,WB2300067861,【百慕達】奶茶色蒸氣烤麵包機【1個x1】,0,0
2023-06-11,WB2300069007,【韓國Ｔｒｕｆｒｕ】高興柚梨汁禮盒【100ml/包X15包/盒】,5443,30
2023-05-14,WB2200008934,【波賽頓】冷凍日本播磨灘牡蠣（去殼）(１３０公克),4278,64
2023-05-20,WB2200019890,【Ｐｉｃａｒｄ】檸檬覆盆莓甜筒（６入）【４９５ｇ】,0,0
2023-05-24,WB2200005411,【得意生活】麻油猴頭菇寬粉【620g/包】,3936,173
2023-05-23,WB2200007739,【杜老爺】杜老爺麻淇冰淇淋－香草口味(４２ｇ＊１０粒),2277,195
2023-05-26,WB2200009850,【黛絲蒂】美式卡真醬雞肉捲【１５０ｇ／包】,0,0
2023-06-07,WB2200017676,【ＨＥＲＭＥＳ愛馬仕】香水護手組(〔尼羅河花園中性淡香水（１５ｍｌ）＋橘綠之泉香皂（５０ｇ）〕－國際航空版),8155,12
2023-05-27,WB2300064676,【ＳＦ】北海道男爵可樂餅起司口味【６００ｇ（８入）】,21396,383
2023-05-15,WB2300068601,【星野製菓】莓果起司大福（便利包）【90gx1】,35153,1142
2023-05-14,WB2200013980,【惜惜】惜惜康普茶青梅氣泡【４２０ｍｌ＊２４／瓶】,0,0
2023-06-02,WB2300067647,【埔心鄉農會】金蜜急凍芒果一口冰【180g/包】,1872,48
2023-05-15,WB2200007240,【料里長】生鮮全腿去骨嫩腿排(１９０±１０ｇ／包),6512,262
2023-05-18,WB2300066463,【鎮瀾宮】宮徽茄芷零錢包【乙入】,0,0
2023-05-22,WB2300065929,【限量優惠－７７】皇家春禧綜合禮盒【６１１．４ｇ】,224,8
2023-05-23,WB2200006004,【國芝ＴＮＦ】養生寶牛樟芝複方膠囊(４００毫克／粒＊３０粒／盒),3936,27
2023-05-17,WB2200014404,【ＨＭＣ】箱購海洋深層氣泡飲海鹽檸檬風味【５００ｍｌ／２４入／箱】,12719,102
2023-05-12,WB2300061014,【Ｌｅｔ＇ｓ　Ｃａｆé】ＭｉｎｉＣｕｐ晴櫻款【２．１ｇ＊８顆＊盒】,0,0
2023-06-06,WB2300070787,【添好運】星運粽好禮超值組【極上鮑貝好運粽(337.5g/顆)*2、至尊松露叉燒粽(320g/顆)*2、添好運保冷袋*1】,7528,49
2023-05-20,WB2200005469,【許記生煎包】許記生煎包(380g±5%&12顆&盒),5095,86
2023-05-19,WB2200007237,【Ｗｅｌｌｎｅｓｓ】熟眠對策益生菌【３００ｇ／瓶】,8807,36
2023-05-20,WB2300064682,【品好乳酪】北海道ＬＵＸＥ心軟軟小乳酪【４入／盒】,0,0
2023-05-22,WB2200006733,【福和】福和─鳳梨釋迦冰棒【２４０ｇ】,0,0
2023-06-01,WB2200005375,【四海遊龍】韓式辣味豬肉（３０顆）【７３５ｇ／約３０顆】,10432,686
2023-05-18,WB2200007664,【嘉義劉里長】世界小吃嘉義劉里長雞肉飯組合包【３包／份】,0,0
2023-05-23,WB2200012806,【黑松】黑松沙士２４５ｍｌ＊２４入【２４５ｍｌ＊２４入／箱】,0,0
2023-05-19,WB2300064432,【冷凍店取－義美】脆皮巧克力冰淇淋１０入／盒【２５ｇ＊１０入／盒】,12841,111
2023-05-31,WB2300066508,【成功鎮農會】魷魚片【８０ｇ／包】,0,0
2023-05-27,WB2300069179,【私品茶】ｍｉｎｉｃｕｐ盛夏款(茉莉茶粉)【3g*8顆*盒】,25491,1089
2023-05-18,WB2200013170,【ＣｏｃｏＫｉｎｇ】１００％椰子水(３１０ｍｌ＊２４罐),36814,108
2023-07-01,WB2200008578,【美式賣場】ＣＪ冷凍韓式泡菜起司炒飯【２５５ｇ＊６入／包】,0,0
2023-05-25,WB2200003038,【Ｐｉｃａｒｄ】ＰＵＲＥ香草冰淇淋【３８０ｇｘ１】,4067,57
2023-06-19,WB2300072479,【雅詩蘭黛】特潤眼部超能量修護霜【5mlx3(公司貨)】,9749,31
2023-05-30,WB2300064966,【冷凍店取－優果園】馬來西亞金榜榴槤雪糕【７０ｇ＊４支／盒】,4613,174
2023-05-13,WB2200020335,【Ｊｅｌｌｙ．Ｂ】青葡萄味低卡蒟蒻果凍【１５０ｇ＊１０】,2526,104
2023-06-18,WB2200004970,【品恆昇】冰烤地瓜(1000g/包),6661,86
2023-05-18,WB2300067960,【海洋拉娜】經典乳霜【30mlx2（國際航空版）】,0,0
2023-05-20,WB2200014358,【雅詩蘭黛】年輕無敵膠原霜【１５ＭＬＸ２入】,0,0
2023-06-02,WB2200009847,【黛絲蒂】沙茶豬里肌【２８０ｇ／包】,298,3
2023-05-23,WB2300068833,【金家ㄟ】韓式蔬菜煎餅(690g/份 （一份含有3片、3包煎餅沾醬)),15683,84
2023-05-21,WB2200013040,【肉肉堂】炭烤魚板【２００Ｇ】,6081,287
2023-05-22,WB2300063857,【冷凍店取－巧之味】巧之味－招牌水餃【６００公克】,0,0
2023-05-21,WB2200009555,【明果】黃金榴槤冰棒(６５ｇ＊３０支／箱),21240,142
2023-05-17,WB2200016882,【冷凍店取－義美】巧克力冰淇淋餅乾（家庭號）(７５ｇ＊４入／盒),2686,181
2023-05-26,WB2300070254,【雅詩蘭黛】漫舞櫻花淡香精【2mlx1】,12049,169
2023-05-29,WB2300061730,【Apple】蘋果14手機128GB(紫色),0,0
2023-05-28,WB2200014208,【生活】運動飲料【４００ｍｌ＊２４】,10749,118
2023-05-21,WB2300068470,【輝葉】ＷＵＬＡ超有力小沙發(HY-3068A嬰兒藍贈HYD直立式蒸氣掛燙機D-76),0,0
2023-05-13,WB2200003010,【Ｐｉｃａｒｄ】熔岩巧克力（２入）【２００ｇｘ１】,0,0
2023-05-16,WB2300062659,【冷凍店取－哈根達斯】迪士尼１００週年冰淇淋珍藏組【７０ｇｘ２】,0,0
2023-06-01,WB2300061339,【【即期良品】石二鍋】石二鍋經典爆香石頭鍋【６４０ｇ／盒】,0,0
2023-05-25,WB2200019564,【連城記】黑糖地瓜酥【１４０ｇ／包】,5236,240
2023-05-16,WB2200015842,【蘭蔻】超極光活粹晶露１０ｍｌ(１０入),2354,7
2023-05-30,WB2300066577,【冷藏店取-minimore】醇生巧克力蛋糕(２９５ｇ／盒),0,0
2023-05-20,WB2200002943,【Ｐｉｃａｒｄ】檸檬起司蛋糕（單片）【８５ｇｘ１】,17651,555
2023-05-30,WB2300070498,【雅頓】白茶香水舒體霜【400mlx1 (國際航空版)】,23626,51
2023-05-16,WB2200019299,【冷凍店取－青花驕】牽腸掛肚滷味拼盤【２１０ｇ】,3462,66
2023-05-21,WB2200002955,【Ｐｉｃａｒｄ】馬卡龍（１６入）【２０５ｇｘ１】,9456,247
2023-05-22,WB2300067963,【雅詩蘭黛】微分子肌底原生露【200mlx2（公司貨）】,23497,9
2023-05-18,WB2200012861,【翠果子】天天Ｂｉｔｅｓ堅果禮盒【５５０ｇ】,0,0
2023-06-11,WB2300070950,【冷凍店取—哈根達斯】日式午茶特賞迷你杯六入組【70mlx6】,1463,15
2023-05-14,WB2200012068,【冷凍店取－昊鼎】千張干貝月亮蝦餅(１１０ｇ±５％／片),2589,108
2023-05-20,WB2200020427,【ＨＩＫＡＲＩ】春摘草莓果實煉乳冰【１２２．５ｇ／盒】,4065,131
2023-05-24,WB2200010349,【涓豆腐】鹽烤海苔【３０ｇ／包】,0,0
2023-05-23,WB2300068454,【冷凍店取—樂廚】惡魔雞腿排（４入）【400g土10%/包】,6718,99
2023-05-26,WB2200013314,【雙月食品社】雙月愛恨椒芝麵【２１８公克】,14183,1077
2023-06-07,WB2300071269,【愛馬仕】橘綠之泉香氛身體乳【40mlx3(國際航空版)】,0,0
2023-05-27,WB2300069880,【名偵探柯南】黑鐵的魚影電影Ａ款紀念卡(雙人套票),119160,621
2023-05-16,WB2200003532,【大成食品】黃金脆皮雞腿排【２１０ｇ】,29201,1730
2023-05-14,WB2200019886,【Ｐｉｃａｒｄ】經典可麗露（９入）【２７０ｇ】,0,0
2023-06-02,WB2300068416,【ＷＯＫＹ　Ｘ　三麗鷗】手提激凍輕芯鈦瓷易潔層保溫杯【750ml-郊遊野趣】,3098,5
2023-05-15,WB2200011230,【黛絲蒂】泰式辣炒豬肉調理包【１８０ｇ／包】,10814,310
2023-05-18,WB2300067950,【ＳＫ—ＩＩ】青春露【330mlx1（公司貨）】,16986,7
2023-05-23,WB2200017678,【美式賣場】紅龍雞塊【６００ｇ】,22460,800
2023-05-23,WB2200017883,【澳佳寶】雙倍濃縮深海魚油(６０顆／罐),5412,27
2023-05-17,WB2200014418,【Ｐｉｃａｒｄ】迷你香草巧克力脆皮甜筒【１７５ｇ　ｘ１】,0,0
2023-05-12,WB2300061015,【Ｌｅｔ＇ｓ　Ｃａｆé】ＭｉｎｉＣｕｐ粉櫻款【２．１ｇ＊８顆＊盒】,0,0
2023-06-07,WB2200016184,【冷凍店取－鮮肉王國】美國安格斯雪花牛排【２００ｇ±１０％／包】,5817,155
2023-05-20,WB2200012819,【錢都】錢都麻辣燙【５００Ｇ】,0,0
2023-05-19,WB2200007742,【杜老爺】杜老爺麻淇冰淇淋－花生口味(４２ｇ＊１０粒),4215,45
2023-05-21,WB2200000592,【美式賣場】摩卡咖啡脆捲(1公斤),25105,87
2023-05-22,WB2300064964,【冷凍店取－歐酷】玉米冰淇淋－巧克力口味【８５ｇ＊１０入／袋】,7692,56
